"","player.x","n","player_id","team","team_id","position","SBgoals","SBapp","pos","player.y","club","total","rn","dist"
"1072","STEPHEN DUKE-MCKENNA",66,109609,"HARROGATE",1222,"M",1,22,"M","STEPHEN DUKE-MCKENNA","Harrogate",1,1172,0
"1073","SVANTE INGELSSON",57,87214,"SHEFFIELD WEDNESDAY",2330,"M",1,38,"M","SVANTE INGELSSON","Sheffield Wednesday",1,1173,0
"1074","TEDDY BISHOP",67,77159,"COLCHESTER",612,"M",1,28,"M","TEDDY BISHOP","Colchester",1,1174,0
"1075","TERRY TAYLOR",73,122140,"CHARLTON",527,"M",1,29,"M","TERRY TAYLOR","Northampton",1,1175,0
"1076","TOM DAVIES",47,76807,"TRANMERE",2598,"D",1,36,"M","TOM DAVIES","Sheffield United",1,1176,0
"1077","TOM DAVIES",77,90902,"SHEFFIELD UNITED",2328,"M",1,16,"M","TOM DAVIES","Sheffield United",1,1176,0
"1078","TOMMY BACKWELL",62,165729,"CHELTENHAM",579,"M",1,13,"M","TOMMY BACKWELL","Cheltenham",1,1177,0
"1079","TOMMY DOYLE",63,118183,"BIRMINGHAM",291,"M",1,26,"M","TOMMY DOYLE","Wolves",1,1178,0
"1080","TOMMY LEIGH",77,143431,"BRADFORD",234,"M",1,30,"M","TOMMY LEIGH","Milton Keynes",1,1179,0
"1081","TOMMI O'REILLY",59,144562,"CREWE",652,"M",1,31,"M","TOMMY O'REILLY","Milton Keynes",1,1180,0.124542124542125
"1082","TYRESE FORNAH",75,128593,"NORTHAMPTON",1867,"M",1,44,"M","TYRESE FORNAH","Salford",1,1181,0
"1083","VITALY JANELT",95,100626,"BRENTFORD",378,"M",1,35,"M","VITALY JANELT","Brentford",1,1183,0
"1084","WILFRED NDIDI",73,80851,"LEICESTER",1527,"M",1,30,"M","WILFRED NDIDI","Leicester",1,1184,0
"1085","WILL ALVES",91,144521,"LEICESTER",1527,"M",1,18,"M","WILL ALVES","Cardiff",1,1185,0
"1086","WILL SMALLBONE",85,97334,"SOUTHAMPTON",2471,"M",1,20,"M","WILL SMALLBONE","Southampton",1,1186,0
"1087","WILL VAULKS",69,65293,"OXFORD",1964,"M",1,46,"M","WILL VAULKS","Oxford",1,1187,0
"1088","WOUTER BURGER",69,112926,"STOKE",2477,"M",1,45,"M","WOUTER BURGER","Stoke",1,1188,0
"1089","ZACK NELSON",83,165854,"LUTON",1628,"M",1,23,"M","ZACK NELSON","Luton",1,1189,0
"1090","ERLING HAALAND",117,101493,"MANCHESTER CITY",1718,"F",31,44,"F","ERLING HAALAND","Manchester City",31,1190,0
"1091","ALEXANDER ISAK",95,88879,"NEWCASTLE",1823,"F",27,42,"F","ALEXANDER ISAK","Newcastle",27,1191,0
"1092","MICHAEL CHEEK",90,79412,"BROMLEY",335,"F",26,49,"F","MICHAEL CHEEK","Bromley",26,1192,0
"1093","CHARLIE KELMAN",99,117404,"QPR",2093,"F",25,56,"F","CHARLIE KELMAN","Leyton Orient",25,1193,0
"1094","ALASSANA JATTA",101,140717,"NOTTS COUNTY",1871,"F",22,43,"F","ALASSANA JATTA","Notts County",22,1194,0
"1095","MATTY GODDEN",99,51791,"CHARLTON",527,"F",21,47,"F","MATT GODDEN","Charlton",21,1195,0.0277777777777779
"1096","MATHIAS KVISTGAARDEN",93,130325,"NORWICH CITY",1855,"F",2,3,"F","MATT GODDEN","Charlton",21,1195,0.280976430976431
"1097","RICHARD KONE",98,187443,"WYCOMBE",2898,"F",21,49,"F","RICHARD KONE","Wycombe",21,1196,0
"1098","CHRIS WOOD",89,51339,"NOTTINGHAM FOREST",1845,"F",20,40,"F","CHRIS WOOD","Nottingham Forest",20,1197,0
"1099","JAY STANSFIELD",103,128576,"BIRMINGHAM",291,"F",20,41,"F","JAY STANSFIELD","Birmingham",20,1198,0
"1100","YOANE WISSA",81,88182,"BRENTFORD",378,"M",20,39,"F","YOANE WISSA","Brentford",20,1199,0
"1101","JOEL PIROE",80,113416,"LEEDS",1524,"F",19,48,"F","JOËL PIROE","Leeds",19,1201,0.0666666666666668
"1102","MATTY STEVENS",89,77819,"WIMBLEDON",4194,"F",20,54,"F","MATT STEVENS","Wimbledon",19,1202,0.0256410256410255
"1103","NATHAN LOWE",97,174802,"STOKE",2477,"F",18,36,"F","NATHAN LOWE","Stoke",18,1205,0
"1104","SAM SMITH",99,99462,"WREXHAM",2859,"F",18,44,"F","SAM SMITH","Wrexham",18,1206,0
"1105","DAVID MCGOLDRICK",103,37797,"BARNSLEY",208,"F",17,37,"F","DAVID MCGOLDRICK","Notts County",17,1207,0
"1106","JEAN-PHILIPPE MATETA",103,94648,"CRYSTAL PALACE",646,"F",17,46,"F","JEAN-PHILIPPE MATETA","Crystal Palace",17,1208,0
"1107","MATHEUS CUNHA",123,105629,"MANCHESTER UNITED",1724,"F",17,36,"F","MATHEUS CUNHA","Wolves",17,1209,0
"1108","OLLIE WATKINS",113,74516,"ASTON VILLA",154,"F",17,54,"F","OLLIE WATKINS","Aston Villa",17,1210,0
"1109","ALFIE MAY",95,85708,"BIRMINGHAM",291,"F",16,49,"F","ALFIE MAY","Birmingham",16,1211,0
"1110","COLE STOCKTON",100,63703,"SALFORD",4880,"F",17,41,"F","COLE STOCKTON","Salford",16,1212,0
"1111","DOMINIC SOLANKE",111,78519,"TOTTENHAM",2590,"F",16,45,"F","DOMINIC SOLANKE","Tottenham",16,1213,0
"1112","HARRY SMITH",105,94740,"SWINDON",2519,"F",16,42,"F","HARRY SMITH","Swindon",16,1214,0
"1113","JOSH SARGENT",95,108959,"NORWICH CITY",1855,"F",15,33,"F","JOSH SARGENT","Norwich",15,1215,0
"1114","LOUIE BARRY",103,116556,"ASTON VILLA",154,"F",15,27,"F","LOUIE BARRY","Stockport",15,1216,0
"1115","MILUTIN OSMAJIC",99,122552,"PRESTON",2054,"F",15,41,"F","MILUTIN OSMAJIC","Preston",15,1217,0
"1116","SAM NOMBE",75,94679,"ROTHERHAM",2180,"F",15,46,"F","SAM NOMBE","Rotherham",15,1218,0
"1117","DANNY ROSE",89,59376,"GRIMSBY",1148,"F",14,47,"F","DANNY ROSE","Grimsby",14,1219,0
"1118","JORGEN STRAND LARSEN",89,101149,"WOLVES",2848,"F",14,38,"F","JØRGEN STRAND LARSEN","Wolves",14,1220,0.0333333333333334
"1119","LORENT TOLAJ",98,126929,"PORT VALE",2083,"F",14,38,"F","LORENT TOLAJ","Port Vale",14,1221,0
"1120","MILLENIC ALLI",99,137112,"LUTON",1628,"F",14,45,"F","MILLENIC ALLI","Luton",14,1222,0
"1121","RAUL JIMENEZ",77,69582,"FULHAM",1055,"F",14,43,"F","RAÚL JIMÉNEZ","Fulham",14,1223,0.144444444444444
"1122","WILL GRIGG",80,50818,"CHESTERFIELD",656,"F",14,34,"F","WILL GRIGG","Chesterfield",14,1225,0
"1123","AARON COLLINS",91,78063,"MILTON KEYNES DONS",2812,"F",13,49,"F","AARON COLLINS","Bolton",13,1226,0
"1124","ANDY COOK",89,52497,"BRADFORD",234,"F",13,25,"F","ANDY COOK","Bradford",13,1227,0
"1125","JOSH WINDASS",61,70939,"SHEFFIELD WEDNESDAY",2330,"M",13,47,"F","JOSH WINDASS","Sheffield Wednesday",13,1228,0
"1126","KYLE WOOTTON",83,77148,"STOCKPORT",2473,"F",13,51,"F","KYLE WOOTTON","Stockport",13,1229,0
"1127","MIHAILO IVANOVIC",99,161274,"MILLWALL",1699,"F",13,44,"F","MIHAILO IVANOVIC","Millwall",13,1230,0
"1128","NICOLAS JACKSON",137,134733,"CHELSEA",536,"F",13,34,"F","NICHOLAS JACKSON","Chelsea",13,1231,0.0208333333333334
"1129","NICKE KABAMBA",98,79543,"BROMLEY",335,"F",3,20,"F","NICKE KABAMBA","Barnet",13,1232,0
"1130","TOMMY CONWAY",108,134873,"MIDDLESBROUGH",1697,"F",13,37,"F","TOMMY CONWAY","Middlesbrough",13,1233,0
"1131","WILL EVANS",97,96472,"MANSFIELD",1723,"F",14,44,"F","WILL EVANS","Mansfield",13,1234,0
"1132","WILSON ISIDOR",107,116183,"SUNDERLAND",2493,"F",13,46,"F","WILSON ISIDOR","Sunderland",13,1235,0
"1133","BILLY SHARP",91,38747,"DONCASTER",800,"F",12,49,"F","BILLY SHARP","Doncaster",12,1236,0
"1134","EMIL RIIS",87,96012,"BRISTOL CITY",376,"F",12,50,"F","EMIL RIIS","Preston",12,1237,0
"1135","EVANILSON",81,134073,"BOURNEMOUTH",359,"F",12,34,"F","EVANILSON","Bournemouth",12,1238,0
"1136","HAJI WRIGHT",91,102802,"COVENTRY",621,"F",12,31,"F","HAJI WRIGHT","Coventry",12,1239,0
"1137","JAMILLE MATT",79,57804,"WALSALL",2737,"F",12,50,"F","JAMILLE MATT","Walsall",12,1240,0
"1138","JOHN MARQUIS",85,52181,"SHREWSBURY",2325,"F",12,42,"F","JOHN MARQUIS","Shrewsbury",12,1242,0
"1139","JOSH MAGENNIS",96,47648,"EXETER",947,"F",12,45,"F","JOSH MAGENNIS","Exeter",12,1243,0
"1140","JOSH MAJA",87,96487,"WEST BROMWICH ALBION",2744,"F",12,26,"F","JOSH MAJA","West Bromwich",12,1244,0
"1141","KABONGO TSHIMANGA",79,78913,"CRAWLEY",649,"F",12,41,"F","KABONGO TSHIMANGA","Swindon",12,1245,0
"1142","KEVIN SCHADE",77,136591,"BRENTFORD",378,"M",12,43,"F","KEVIN SCHADE","Brentford",12,1246,0
"1143","LIAM DELAP",133,133497,"CHELSEA",536,"F",12,40,"F","LIAM DELAP","Ipswich",12,1247,0
"1144","ROB STREET",80,137455,"LINCOLN",1559,"F",12,31,"F","ROBERT STREET","Doncaster",12,1248,0.176923076923077
"1145","RYAN GRAYDON",90,116020,"FLEETWOOD",990,"F",12,38,"F","RYAN GRAYDON","Fleetwood",12,1249,0
"1146","RYAN HARDIE",85,78126,"WREXHAM",2859,"F",12,40,"F","RYAN HARDIE","Plymouth",12,1250,0
"1147","THOMAS CANNON",93,144978,"SHEFFIELD UNITED",2328,"F",12,42,"F","TOM CANNON","Sheffield United",12,1251,0.126923076923077
"1148","AMAD DIALLO",129,126206,"MANCHESTER UNITED",1724,"F",11,43,"F","AMAD DIALLO","Manchester United",11,1252,0
"1149","ASHLEY FLETCHER",87,89684,"BLACKPOOL",317,"F",11,44,"F","ASHLEY FLETCHER","Blackpool",11,1253,0
"1150","COLBY BISHOP",81,74316,"PORTSMOUTH",2049,"F",11,32,"F","COLBY BISHOP","Portsmouth",11,1254,0
"1151","DALE TAYLOR",83,146018,"NOTTINGHAM FOREST",1845,"F",11,47,"F","DALE TAYLOR","Wigan",11,1255,0
"1152","DANNY WELBECK",125,48971,"BRIGHTON",381,"F",11,36,"F","DANNY WELBECK","Brighton",11,1257,0
"1153","JAMES NORWOOD",119,51911,"OLDHAM",1924,"F",1,2,"F","JAMES NORWOOD","Oldham",11,1259,0
"1154","JAYDEN STOCKLEY",94,52400,"PORT VALE",2083,"F",11,39,"F","JAYDEN STOCKLEY","Port Vale",11,1260,0
"1155","JOHN MCATEE",103,102653,"BOLTON",354,"F",11,49,"F","JOHN MCATEE","Bolton",11,1261,0
"1156","JOVON MAKAMA",78,143730,"LINCOLN",1559,"F",11,42,"F","JOVON MAKAMA","Lincoln",11,1262,0
"1157","MARCUS RASHFORD",125,89213,"MANCHESTER UNITED",1724,"F",11,41,"F","MARCUS RASHFORD","Aston Villa",11,1263,0
"1158","RODRIGO MUNIZ",79,144419,"FULHAM",1055,"F",11,36,"F","RODRIGO MUNIZ","Fulham",11,1264,0
"1159","RUMARN BURRELL",96,116585,"BURTON",427,"F",11,31,"F","RUMARN BURRELL","Burton",11,1265,0
"1160","TYRESE CAMPBELL",91,96074,"SHEFFIELD UNITED",2328,"F",11,37,"F","TYRESE CAMPBELL","Sheffield United",11,1266,0
"1161","BETO",77,121804,"EVERTON",942,"F",10,34,"F","BETO","Everton",10,1267,0
"1162","CALLUM LANG",91,92842,"PORTSMOUTH",2049,"F",10,33,"F","CALLUM LANG","Portsmouth",10,1268,0
"1163","CALLUM MARSHALL",103,165966,"WEST HAM",2802,"F",10,46,"F","CALLUM MARSHALL","Huddersfield",10,1269,0
"1164","CALUM KAVANAGH",87,154923,"BRADFORD",234,"F",10,41,"F","CALUM KAVANAGH","Bradford",10,1270,0
"1165","DANIEL UDOH",92,90653,"WYCOMBE",2898,"F",9,48,"F","DANIEL UDOH","Wycombe",10,1271,0
"1166","ELIEZER MAYENDA",103,181119,"SUNDERLAND",2493,"F",10,41,"F","ELIEZER MAYENDA","Sunderland",10,1272,0
"1167","ISAAC OLAOFE",85,114049,"CHARLTON",527,"F",11,47,"F","ISAAC OLAOFE","Stockport",10,1273,0
"1168","JAMES COLLINS",76,52650,"LINCOLN",1559,"F",10,40,"F","JAMES COLLINS","Lincoln",10,1274,0
"1169","JERRY YATES",87,80225,"SWANSEA",2513,"F",10,42,"F","JERRY YATES","Derby",10,1276,0
"1170","JOAO PEDRO",141,128568,"CHELSEA",536,"F",10,30,"F","JOAO PEDRO","Brighton",10,1277,0
"1171","LEE GREGORY",103,56566,"MANSFIELD",1723,"F",10,22,"F","LEE GREGORY","Mansfield",10,1278,0
"1172","LYLE TAYLOR",101,50091,"COLCHESTER",612,"F",10,38,"F","LYLE TAYLOR","Colchester",10,1279,0
"1173","NAHKI WELLS",91,58194,"LUTON",1628,"F",10,43,"F","NAHKI WELLS","Bristol City",10,1280,0
"1174","RASMUS HOJLUND",121,135166,"MANCHESTER UNITED",1724,"F",10,52,"F","RASMUS HOJLUND","Manchester United",10,1281,0
"1175","RUSHIAN HEPBURN-MURPHY",95,81732,"MILTON KEYNES DONS",2812,"F",10,44,"F","RUSHIAN HEPBURN-MURPHY","Crawley",10,1282,0
"1176","KYOGO FURUHASHI",87,126724,"BIRMINGHAM",291,"F",1,7,"F","YUKI OHASHI","Blackburn",10,1284,0.208080808080808
"1177","YUKI OHASHI",113,148463,"BLACKBURN",308,"F",10,38,"F","YUKI OHASHI","Blackburn",10,1284,0
"1178","DANILO ORSI",90,114256,"BURTON",427,"F",9,47,"F","DANILO ORSI","Milton Keynes",9,1285,0
"1179","GEORGE MILLER",72,89639,"CHELTENHAM",579,"F",9,43,"F","GEORGE MILLER","Cheltenham",9,1287,0
"1180","JAMIE REID",99,68053,"STEVENAGE",2499,"F",9,43,"F","JAMIE REID","Stevenage",9,1288,0
"1181","JOSH MARCH",89,123635,"CREWE",652,"F",9,38,"F","JOSH MARCH","Harrogate",9,1289,0
"1182","KAI HAVERTZ",95,96629,"ARSENAL",142,"F",15,36,"F","KAI HAVERTZ","Arsenal",9,1290,0
"1183","KRISTIAN DENNIS",73,70469,"TRANMERE",2598,"F",9,40,"F","KRISTIAN DENNIS","Tranmere",9,1291,0
"1184","TIJJANI REIJNDERS",77,106949,"MANCHESTER CITY",1718,"M",3,10,"F","KRISTIAN DENNIS","Tranmere",9,1291,0.289705882352941
"1185","MICHAEL FREY",93,65087,"QPR",2093,"F",9,31,"F","MICHAEL FREY","QPR",9,1292,0
"1186","RONAN COUGHLAN",92,111602,"FLEETWOOD",990,"F",9,26,"F","RONAN COUGHLAN","Fleetwood",9,1293,0
"1187","STEPHEN HUMPHRYS",81,100006,"BRADFORD",234,"F",9,40,"F","STEPHEN HUMPHRYS","Barnsley",9,1294,0
"1188","YOUSEF SALECH",101,140720,"CARDIFF",485,"F",9,22,"F","YOUSEF SALEH","Cardiff",9,1295,0.0256410256410255
"1189","CALLUM PATERSON",71,65785,"SHEFFIELD WEDNESDAY",2330,"F",8,31,"F","CALLUM PATERSON","Sheffield Wednesday",8,1296,0
"1190","CARLTON MORRIS",95,77018,"DERBY",747,"F",8,43,"F","CARLTON MORRIS","Luton",8,1297,0
"1191","DION CHARLES",100,71463,"HUDDERSFIELD",1309,"F",8,46,"F","DION CHARLES","Huddersfield",8,1298,0
"1192","GEORGINIO RUTTER",121,115097,"BRIGHTON",381,"F",8,34,"F","GEORGINIO RUTTER","Brighton",8,1299,0
"1193","JAMIE DONLEY",73,165942,"TOTTENHAM",2590,"M",8,48,"F","JAMIE DONLEY","Leyton Orient",8,1300,0
"1194","MAKHTAR GUEYE",109,114631,"BLACKBURN",308,"F",8,48,"F","MAKHTAR GUEYE","Blackburn",8,1301,0
"1195","MICHAEL SMITH",77,50130,"SHEFFIELD WEDNESDAY",2330,"F",8,44,"F","MICHAEL SMITH","Sheffield Wednesday",8,1302,0
"1196","NIALL ENNIS",85,105846,"BLACKPOOL",317,"F",8,31,"F","NIALL ENNIS","Stoke",8,1303,0
"1197","OMAR MARMOUSH",115,129893,"MANCHESTER CITY",1718,"F",12,28,"F","OMAR MARMOUSH","Manchester City",8,1304,0
"1198","SCOTT HOGAN",105,52994,"MILTON KEYNES DONS",2812,"F",8,34,"F","SCOTT HOGAN","Milton Keynes",8,1305,0
"1199","STEVEN FLETCHER",95,38103,"WREXHAM",2859,"F",8,41,"F","STEVEN FLETCHER","Wrexham",8,1306,0
"1200","ANTE CRNAC",97,154927,"NORWICH CITY",1855,"F",7,40,"F","ANTE CRNAC","Norwich",7,1307,0
"1201","DARWIN NUNEZ",105,124971,"LIVERPOOL",1563,"F",7,47,"F","DARWIN NÚÑEZ","Liverpool",7,1308,0.111111111111111
"1202","EDDIE NKETIAH",99,104454,"CRYSTAL PALACE",646,"F",7,37,"F","EDDIE NKETIAH","Crystal Palace",7,1309,0
"1203","ELIAS KACHUNGA",87,57126,"CAMBRIDGE",483,"F",7,46,"F","ELIAS KACHUNGA","Cambridge",7,1310,0
"1204","ELLIS SIMMS",87,116941,"COVENTRY",621,"F",7,46,"F","ELLIS SIMMS","Coventry",7,1311,0
"1205","GABRIEL JESUS",87,91392,"ARSENAL",142,"F",7,27,"F","GABRIEL JESUS","Arsenal",7,1313,0
"1206","JOAO FELIX",127,114089,"CHELSEA",536,"F",7,22,"F","JOÃO FÉLIX","Chelsea",7,1314,0.133333333333333
"1207","JOSHUA ZIRKZEE",127,113695,"MANCHESTER UNITED",1724,"F",7,49,"F","JOSHUA ZIRKZEE","Manchester United",7,1316,0
"1208","JUSTIN OBIKWU",85,181845,"COVENTRY",621,"F",7,20,"F","JUSTIN OBIKWU","Grimsby",7,1317,0
"1209","KARLAN GRANT",91,78150,"WEST BROMWICH ALBION",2744,"F",7,44,"F","KARLAN GRANT","West Bromwich",7,1318,0
"1210","KYLE JOSEPH",85,133312,"HULL",1310,"F",8,45,"F","KYLE JOSEPH","Blackpool",7,1319,0
"1211","LEE ANGOL",68,65251,"CHELTENHAM",579,"F",7,27,"F","LEE ANGOL","Morecambe",7,1320,0
"1212","MILES LEABURN",91,165239,"CHARLTON",527,"F",7,29,"F","MILES LEABURN","Charlton",7,1321,0
"1213","SAMSON TOVIDE",91,133806,"COLCHESTER",612,"F",7,31,"F","SAMSON TOVIDE","Colchester",7,1322,0
"1214","WILL SWAN",85,136564,"BRADFORD",234,"F",7,40,"F","WILL SWAN","Crawley",7,1323,0
"1215","ZAN VIPOTNIK",89,137575,"SWANSEA",2513,"F",7,44,"F","ZAN VIPOTNIK","Swansea",7,1324,0
"1216","ABU KAMARA",91,136740,"HULL",1310,"F",6,40,"F","ABU KAMARA","Norwich",6,1325,0
"1217","ADAM ARMSTRONG",107,74581,"SOUTHAMPTON",2471,"F",6,39,"F","ADAM ARMSTRONG","West Bromwich",6,1326,0
"1218","ANDY DALLAS",111,93399,"BARNSLEY",208,"F",6,37,"F","ANDY DALLAS","Morecambe",6,1327,0
"1219","BEN HOUSE",74,107768,"LINCOLN",1559,"F",6,42,"F","BEN HOUSE","Lincoln",6,1328,0
"1220","BRANDON THOMAS-ASANTE",95,93901,"COVENTRY",621,"F",6,43,"F","BRANDON THOMAS-ASANTE","Coventry",6,1329,0
"1221","CHRIS LONG",91,70732,"CREWE",652,"F",6,26,"F","CHRIS LONG","Crewe",6,1330,0
"1222","GERARD GARNER",85,106659,"NEWPORT COUNTY",1824,"F",6,28,"F","GERARD GARNER","Morecambe",6,1331,0
"1223","JACK MARRIOTT",89,70010,"WREXHAM",2859,"F",6,27,"F","JACK MARRIOTT","Wrexham",6,1332,0
"1224","JAYDEN WAREHAM",85,128558,"EXETER",947,"F",5,41,"F","JAYDEN WAREHAM","Reading",6,1333,0
"1225","JOAO PEDRO",141,128568,"CHELSEA",536,"F",10,30,"F","JOAO PEDRO","Hull",6,1334,0
"1226","JOSH COBURN",87,138500,"MILLWALL",1699,"F",6,25,"F","JOSH COBURN","Millwall",6,1335,0
"1227","JOSH WOODS",101,143308,"ACCRINGTON",42,"F",6,35,"F","JOSH WOODS","Accrington",6,1336,0
"1228","KIEFFER MOORE",89,70655,"SHEFFIELD UNITED",2328,"F",6,30,"F","KIEFFER MOORE","Sheffield United",6,1337,0
"1229","KYLE HUDLIN",92,135218,"HUDDERSFIELD",1309,"F",6,28,"F","KYLE HUDLIN","Newport",6,1338,0
"1230","MARC GUIU",145,177693,"CHELSEA",536,"F",6,14,"F","MARC GUIU","Chelsea",6,1340,0
"1231","MARK HARRIS",85,100563,"OXFORD",1964,"F",6,47,"F","MARK HARRIS","Oxford",6,1341,0
"1232","MATTHEW DENNIS",93,133520,"MILTON KEYNES DONS",2812,"F",6,17,"F","MATTHEW DENNIS","Carlisle",6,1342,0
"1233","MAX WATTERS",115,114055,"BARNSLEY",208,"F",6,34,"F","MAX WATTERS","Barnsley",6,1343,0
"1234","OMAR BUGIEL",85,101305,"WIMBLEDON",4194,"F",6,45,"F","OMAR BUGIEL","Wimbledon",6,1344,0
"1235","RUEL SOTIRIOU",103,108565,"BRISTOL ROVERS",388,"F",6,41,"F","RUEL SOTIRIOU","Bristol Rovers",6,1345,0
"1236","TOLA SHOWUNMI",85,151558,"CRAWLEY",649,"F",6,26,"F","TOLA SHOWUNMI","Crawley",6,1346,0
"1237","TOM BLOXHAM",89,134142,"BLACKPOOL",317,"F",6,39,"F","TOM BLOXHAM","Blackpool",6,1347,0
"1238","ARIBIM PEPPLE",73,165601,"PLYMOUTH",2036,"F",5,23,"F","ARIBIM PEPPLE","Chesterfield",5,1348,0
"1239","BAILEY CADAMARTERI",79,167891,"SHEFFIELD WEDNESDAY",2330,"F",5,27,"F","BAILEY CADAMARTERI","Lincoln",5,1349,0
"1240","CAMERON ARCHER",113,124901,"SOUTHAMPTON",2471,"F",5,40,"F","CAMERON ARCHER","Southampton",5,1350,0
"1241","CHRIS MARTIN",105,44722,"BRISTOL ROVERS",388,"F",5,26,"F","CHRIS MARTIN","Bristol Rovers",5,1351,0
"1242","CONNOR JENNINGS",75,63609,"TRANMERE",2598,"F",5,47,"F","CONNOR JENNINGS","Tranmere",5,1352,0
"1243","DANE SCARLETT",117,132640,"TOTTENHAM",2590,"F",5,27,"F","DANE SCARLETT","Oxford",5,1353,0
"1244","ELIJAH ADEBAYO",95,107086,"LUTON",1628,"F",5,41,"F","ELIJAH ADEBAYO","Luton",5,1355,0
"1245","ELLIS HARRISON",85,59293,"WALSALL",2737,"F",6,33,"F","ELLIS HARRISON","Walsall",5,1356,0
"1246","GEORGE HIRST",89,94672,"IPSWICH",1372,"F",5,29,"F","GEORGE HIRST","Ipswich",5,1357,0
"1247","GEORGE LLOYD",79,107047,"SHREWSBURY",2325,"F",5,47,"F","GEORGE LLOYD","Shrewsbury",5,1358,0
"1248","JOE GELHARDT",88,114854,"LEEDS",1524,"F",5,23,"F","JOE GELHARDT","Hull",5,1361,0
"1249","JOE HUGILL",115,134271,"MANCHESTER UNITED",1724,"F",5,32,"F","JOE HUGILL","Carlisle",5,1362,0
"1250","JON DADI BODVARSSON",92,69511,"BURTON",427,"F",5,18,"F","JON DADI BÖDVARSSON","Burton",5,1363,0.0906432748538013
"1251","LEVI AMANTCHI",83,115093,"WALSALL",2737,"F",6,39,"F","LEVI AMANTCHI","Walsall",5,1364,0
"1252","MATTY TAYLOR",70,62090,"CHELTENHAM",579,"F",5,40,"F","MATTY TAYLOR","Cheltenham",5,1365,0
"1253","OMAR BOGLE",93,79428,"CREWE",652,"F",5,31,"F","OMAR BOGLE","Crewe",5,1366,0
"1254","PADDY MADDEN",86,55027,"CHESTERFIELD",656,"F",5,28,"F","PADDY MADDEN","Chesterfield",5,1367,0
"1255","RAYAN CHERKI",89,126129,"MANCHESTER CITY",1718,"M",4,12,"F","RAYAN KOLLI","QPR",5,1368,0.202020202020202
"1256","RAYAN KOLLI",101,182241,"QPR",2093,"F",5,21,"F","RAYAN KOLLI","QPR",5,1368,0
"1257","RICHARLISON",103,106787,"TOTTENHAM",2590,"F",5,24,"F","RICHARLISON","Tottenham",5,1369,0
"1258","SHAYNE LAVERY",93,84397,"CAMBRIDGE",483,"F",5,17,"F","SHAYNE LAVERY","Cambridge",5,1370,0
"1259","TOM EAVES",105,52855,"NORTHAMPTON",1867,"F",5,23,"F","TOM EAVES","Northampton",5,1371,0
"1260","TYLER SMITH",91,114253,"BRADFORD",234,"F",5,26,"F","TYLER SMITH","Barrow",5,1372,0
"1261","AARON PRESSLEY",75,125064,"WALSALL",2737,"F",4,26,"F","AARON PRESSLEY","Barrow",4,1373,0
"1262","ANTWOINE HACKFORD",97,133197,"SHEFFIELD UNITED",2328,"F",4,25,"F","ANTWOINE HACKFORD","Port Vale",4,1374,0
"1263","BEN BRERETON",111,100711,"SOUTHAMPTON",2471,"F",4,31,"F","BEN BRERETON DÍAZ","Sheffield United",4,1375,0.0980392156862745
"1264","BEN WAINE",92,114477,"PORT VALE",2083,"F",4,29,"F","BEN WAINE","Mansfield",4,1376,0
"1265","BENONY ANDRESSON",85,142656,"STOCKPORT",2473,"F",4,13,"F","BENONÝ BREKI ANDRÉSSON","Stockport",4,1377,0.182449494949495
"1266","COURTNEY BAKER-RICHARDSON",95,73572,"NEWPORT COUNTY",1824,"F",4,38,"F","COURTNEY BAKER-RICHARDSON","Newport",4,1378,0
"1267","DAN NLUNDULU",93,96375,"BOLTON",354,"F",4,27,"F","DAN NLUNDULU","Cambridge",4,1379,0
"1268","DOM DWYER",105,91128,"MANSFIELD",1723,"F",4,9,"F","DOM DWYER","Mansfield",4,1380,0
"1269","ELLIOTT NEVITT",89,140587,"GILLINGHAM",1098,"F",4,36,"F","ELLIOTT NEVITT","Gillingham",4,1381,0
"1270","FREDDIE DRAPER",82,137310,"LINCOLN",1559,"F",4,42,"F","FREDDIE DRAPER","Lincoln",4,1383,0
"1271","GASSAN AHADME",89,125329,"CHARLTON",527,"F",4,22,"F","GASSAN AHADME","Charlton",4,1384,0
"1272","GATLIN O'DONKOR",93,136744,"OXFORD",1964,"F",4,32,"F","GATLIN O'DONKOR","Bristol Rovers",4,1385,0
"1273","JACOB BROWN",97,98332,"LUTON",1628,"F",4,30,"F","JACOB BROWN","Luton",4,1386,0
"1274","JAKE YOUNG",103,130463,"STEVENAGE",2499,"F",4,32,"F","JAKE YOUNG","Stevenage",4,1387,0
"1275","JAY RODRIGUEZ",91,46666,"WREXHAM",2859,"F",4,39,"F","JAY RODRIGUEZ","Wrexham",4,1388,0
"1276","JOE IRONSIDE",93,66015,"DONCASTER",800,"F",4,45,"F","JOE IRONSIDE","Doncaster",4,1389,0
"1277","JOTA SILVA",93,163084,"NOTTINGHAM FOREST",1845,"F",5,37,"F","JOTA SILVA","Nottingham Forest",4,1391,0
"1278","KANE HEMMINGS",97,58504,"CREWE",652,"F",4,21,"F","KANE HEMMINGS","Crewe",4,1392,0
"1279","KAYDEN JACKSON",107,71294,"DERBY",747,"F",4,49,"F","KAYDEN JACKSON","Derby",4,1393,0
"1280","KELSEY MOONEY",93,115489,"ACCRINGTON",42,"F",4,32,"F","KELSEY MOONEY","Accrington",4,1394,0
